problem,instance,scenario,target,score
rbv2_aknn_1476_logloss,1476,rbv2_aknn,logloss,0.0604971759021282
rbv2_aknn_41159_acc,41159,rbv2_aknn,acc,0.918754935264587
rbv2_aknn_41159_bac,41159,rbv2_aknn,bac,0.653506338596344
rbv2_aknn_41159_auc,41159,rbv2_aknn,auc,0.976430773735046
rbv2_aknn_41159_logloss,41159,rbv2_aknn,logloss,0.208878234028816
rbv2_aknn_1478_acc,1478,rbv2_aknn,acc,0.978666365146637
rbv2_aknn_1478_bac,1478,rbv2_aknn,bac,0.975064277648926
rbv2_aknn_1478_auc,1478,rbv2_aknn,auc,0.997837483882904
rbv2_aknn_1478_logloss,1478,rbv2_aknn,logloss,0.0822456330060959
rbv2_aknn_41169_acc,41169,rbv2_aknn,acc,0.339315205812454
rbv2_aknn_41169_bac,41169,rbv2_aknn,bac,0.111329793930054
rbv2_aknn_41169_auc,41169,rbv2_aknn,auc,0.822858452796936
rbv2_aknn_41169_logloss,41169,rbv2_aknn,logloss,9.13696193695068
rbv2_aknn_23512_acc,23512,rbv2_aknn,acc,0.678263247013092
rbv2_aknn_23512_bac,23512,rbv2_aknn,bac,0.63190495967865
rbv2_aknn_23512_auc,23512,rbv2_aknn,auc,0.752675890922546
rbv2_aknn_23512_logloss,23512,rbv2_aknn,logloss,0.441165775060654
rbv2_aknn_1479_acc,1479,rbv2_aknn,acc,0.99998664855957
rbv2_aknn_1479_bac,1479,rbv2_aknn,bac,0.999556839466095
rbv2_aknn_1479_auc,1479,rbv2_aknn,auc,0.999994277954102
rbv2_aknn_1479_logloss,1479,rbv2_aknn,logloss,9.99525982814387e-16
rbv2_aknn_41212_acc,41212,rbv2_aknn,acc,0.719269394874573
rbv2_aknn_41212_bac,41212,rbv2_aknn,bac,0.665120184421539
rbv2_aknn_41212_auc,41212,rbv2_aknn,auc,0.892165780067444
rbv2_aknn_41212_logloss,41212,rbv2_aknn,logloss,0.743071675300598
rbv2_aknn_1480_acc,1480,rbv2_aknn,acc,0.790825247764587
rbv2_aknn_1480_bac,1480,rbv2_aknn,bac,0.687009394168854
rbv2_aknn_1480_auc,1480,rbv2_aknn,auc,0.787097811698914
rbv2_aknn_1480_logloss,1480,rbv2_aknn,logloss,0.38575279712677
rbv2_aknn_300_acc,300,rbv2_aknn,acc,0.937724947929382
rbv2_aknn_300_bac,300,rbv2_aknn,bac,0.926097393035889
rbv2_aknn_300_auc,300,rbv2_aknn,auc,0.994576930999756
rbv2_aknn_300_logloss,300,rbv2_aknn,logloss,0.289893627166748
rbv2_aknn_41168_acc,41168,rbv2_aknn,acc,0.623469173908234
rbv2_aknn_41168_bac,41168,rbv2_aknn,bac,0.405006438493729
rbv2_aknn_41168_auc,41168,rbv2_aknn,auc,0.800669372081757
rbv2_aknn_41168_logloss,41168,rbv2_aknn,logloss,0.742585718631744
rbv2_aknn_41143_acc,41143,rbv2_aknn,acc,0.84963321685791
rbv2_aknn_41143_bac,41143,rbv2_aknn,bac,0.828813195228577
rbv2_aknn_41143_auc,41143,rbv2_aknn,auc,0.88364052772522
rbv2_aknn_41143_logloss,41143,rbv2_aknn,logloss,0.343331307172775
rbv2_aknn_1053_acc,1053,rbv2_aknn,acc,0.838910281658173
rbv2_aknn_1053_bac,1053,rbv2_aknn,bac,0.608950734138489
rbv2_aknn_1053_auc,1053,rbv2_aknn,auc,0.716656625270844
rbv2_aknn_1053_logloss,1053,rbv2_aknn,logloss,0.332023799419403
rbv2_aknn_41027_acc,41027,rbv2_aknn,acc,0.879641711711884
rbv2_aknn_41027_bac,41027,rbv2_aknn,bac,0.834502816200256
rbv2_aknn_41027_auc,41027,rbv2_aknn,auc,0.971730291843414
rbv2_aknn_41027_logloss,41027,rbv2_aknn,logloss,0.251131951808929
rbv2_aknn_1067_acc,1067,rbv2_aknn,acc,0.890601634979248
rbv2_aknn_1067_bac,1067,rbv2_aknn,bac,0.646414697170258
rbv2_aknn_1067_auc,1067,rbv2_aknn,auc,0.802121460437775
rbv2_aknn_1067_logloss,1067,rbv2_aknn,logloss,0.286191284656525
rbv2_aknn_1063_acc,1063,rbv2_aknn,acc,0.884702980518341
rbv2_aknn_1063_bac,1063,rbv2_aknn,bac,0.762725114822388
rbv2_aknn_1063_auc,1063,rbv2_aknn,auc,0.893279373645783
rbv2_aknn_1063_logloss,1063,rbv2_aknn,logloss,0.243015766143799
rbv2_aknn_41162_acc,41162,rbv2_aknn,acc,0.966923296451569
rbv2_aknn_41162_bac,41162,rbv2_aknn,bac,0.662454724311829
rbv2_aknn_41162_auc,41162,rbv2_aknn,auc,0.887126088142395
rbv2_aknn_41162_logloss,41162,rbv2_aknn,logloss,0.129781812429428
rbv2_aknn_3_acc,3,rbv2_aknn,acc,0.950550019741058
rbv2_aknn_3_bac,3,rbv2_aknn,bac,0.961751580238342
rbv2_aknn_3_auc,3,rbv2_aknn,auc,0.988247871398926
rbv2_aknn_3_logloss,3,rbv2_aknn,logloss,0.114771284162998
rbv2_aknn_6_acc,6,rbv2_aknn,acc,0.98398768901825
rbv2_aknn_6_bac,6,rbv2_aknn,bac,0.977088689804077
rbv2_aknn_6_auc,6,rbv2_aknn,auc,0.998437225818634
rbv2_aknn_6_logloss,6,rbv2_aknn,logloss,0.131920650601387
rbv2_aknn_1485_acc,1485,rbv2_aknn,acc,0.795736610889435
rbv2_aknn_1485_bac,1485,rbv2_aknn,bac,0.791298985481262
rbv2_aknn_1485_auc,1485,rbv2_aknn,auc,0.895483374595642
rbv2_aknn_1485_logloss,1485,rbv2_aknn,logloss,0.338680893182755
rbv2_aknn_1056_acc,1056,rbv2_aknn,acc,0.993767201900482
rbv2_aknn_1056_bac,1056,rbv2_aknn,bac,0.818055868148804
rbv2_aknn_1056_auc,1056,rbv2_aknn,auc,0.926642775535583
rbv2_aknn_1056_logloss,1056,rbv2_aknn,logloss,0.0194965992122889
rbv2_aknn_12_acc,12,rbv2_aknn,acc,0.981535911560059
rbv2_aknn_12_bac,12,rbv2_aknn,bac,0.972397089004517
rbv2_aknn_12_auc,12,rbv2_aknn,auc,0.998315334320068
rbv2_aknn_12_logloss,12,rbv2_aknn,logloss,0.221031725406647
rbv2_aknn_14_acc,14,rbv2_aknn,acc,0.85719245672226
rbv2_aknn_14_bac,14,rbv2_aknn,bac,0.815094769001007
rbv2_aknn_14_auc,14,rbv2_aknn,auc,0.980718076229095
rbv2_aknn_14_logloss,14,rbv2_aknn,logloss,0.671746075153351
rbv2_aknn_16_acc,16,rbv2_aknn,acc,0.98875504732132
rbv2_aknn_16_bac,16,rbv2_aknn,bac,0.983713626861572
rbv2_aknn_16_auc,16,rbv2_aknn,auc,0.998749554157257
rbv2_aknn_16_logloss,16,rbv2_aknn,logloss,0.131561830639839
rbv2_aknn_18_acc,18,rbv2_aknn,acc,0.66161173582077
rbv2_aknn_18_bac,18,rbv2_aknn,bac,0.616670966148377
rbv2_aknn_18_auc,18,rbv2_aknn,auc,0.944771409034729
rbv2_aknn_18_logloss,18,rbv2_aknn,logloss,1.12859296798706
rbv2_aknn_40979_acc,40979,rbv2_aknn,acc,0.987812519073486
rbv2_aknn_40979_bac,40979,rbv2_aknn,bac,0.986736834049225
rbv2_aknn_40979_auc,40979,rbv2_aknn,auc,0.999100148677826
rbv2_aknn_40979_logloss,40979,rbv2_aknn,logloss,0.132483974099159
rbv2_aknn_22_acc,22,rbv2_aknn,acc,0.857153236865997
rbv2_aknn_22_bac,22,rbv2_aknn,bac,0.827652156352997
rbv2_aknn_22_auc,22,rbv2_aknn,auc,0.978685021400452
rbv2_aknn_22_logloss,22,rbv2_aknn,logloss,0.655513346195221
rbv2_aknn_1515_acc,1515,rbv2_aknn,acc,0.894129991531372
rbv2_aknn_1515_bac,1515,rbv2_aknn,bac,0.79929530620575
rbv2_aknn_1515_auc,1515,rbv2_aknn,auc,0.981666922569275
rbv2_aknn_1515_logloss,1515,rbv2_aknn,logloss,0.582663238048554
rbv2_aknn_554_acc,554,rbv2_aknn,acc,0.985341787338257
rbv2_aknn_554_bac,554,rbv2_aknn,bac,0.982801198959351
rbv2_aknn_554_auc,554,rbv2_aknn,auc,0.998768627643585
rbv2_aknn_554_logloss,554,rbv2_aknn,logloss,0.0448495969176292
rbv2_aknn_334_acc,334,rbv2_aknn,acc,0.922473967075348
rbv2_aknn_334_bac,334,rbv2_aknn,bac,0.944541931152344
rbv2_aknn_334_auc,334,rbv2_aknn,auc,0.980759263038635
rbv2_aknn_334_logloss,334,rbv2_aknn,logloss,0.279728621244431
rbv2_aknn_24_acc,24,rbv2_aknn,acc,1
rbv2_aknn_24_bac,24,rbv2_aknn,bac,0.999996304512024
rbv2_aknn_24_auc,24,rbv2_aknn,auc,1
rbv2_aknn_24_logloss,24,rbv2_aknn,logloss,9.99525982814387e-16
rbv2_aknn_1486_acc,1486,rbv2_aknn,acc,0.961848378181458
rbv2_aknn_1486_bac,1486,rbv2_aknn,bac,0.947270214557648
rbv2_aknn_1486_auc,1486,rbv2_aknn,auc,0.982511758804321
rbv2_aknn_1486_logloss,1486,rbv2_aknn,logloss,0.11289756000042
rbv2_aknn_23517_acc,23517,rbv2_aknn,acc,0.659722805023193
rbv2_aknn_23517_bac,23517,rbv2_aknn,bac,0.537754058837891
rbv2_aknn_23517_auc,23517,rbv2_aknn,auc,0.60802835226059
rbv2_aknn_23517_logloss,23517,rbv2_aknn,logloss,0.462173759937286
rbv2_aknn_41278_acc,41278,rbv2_aknn,acc,0.772819697856903
rbv2_aknn_41278_bac,41278,rbv2_aknn,bac,0.488069087266922
rbv2_aknn_41278_auc,41278,rbv2_aknn,auc,0.772032976150513
rbv2_aknn_41278_logloss,41278,rbv2_aknn,logloss,0.532685697078705
rbv2_aknn_1493_acc,1493,rbv2_aknn,acc,0.839856445789337
rbv2_aknn_1493_bac,1493,rbv2_aknn,bac,0.836805164813995
rbv2_aknn_1493_auc,1493,rbv2_aknn,auc,0.97334223985672
rbv2_aknn_1493_logloss,1493,rbv2_aknn,logloss,1.62350392341614
rbv2_aknn_28_acc,28,rbv2_aknn,acc,0.994136869907379
rbv2_aknn_28_bac,28,rbv2_aknn,bac,0.992677807807922
rbv2_aknn_28_auc,28,rbv2_aknn,auc,0.999601423740387
rbv2_aknn_28_logloss,28,rbv2_aknn,logloss,0.0693450048565865
rbv2_aknn_1487_acc,1487,rbv2_aknn,acc,0.942852437496185
rbv2_aknn_1487_bac,1487,rbv2_aknn,bac,0.617047131061554
rbv2_aknn_1487_auc,1487,rbv2_aknn,auc,0.844563126564026
rbv2_aknn_1487_logloss,1487,rbv2_aknn,logloss,0.171527788043022
rbv2_aknn_1068_acc,1068,rbv2_aknn,acc,0.935037016868591
rbv2_aknn_1068_bac,1068,rbv2_aknn,bac,0.572419166564941
rbv2_aknn_1068_auc,1068,rbv2_aknn,auc,0.722974836826325
rbv2_aknn_1068_logloss,1068,rbv2_aknn,logloss,0.160365238785744
rbv2_aknn_1050_acc,1050,rbv2_aknn,acc,0.926826596260071
rbv2_aknn_1050_bac,1050,rbv2_aknn,bac,0.607258141040802
rbv2_aknn_1050_auc,1050,rbv2_aknn,auc,0.760632216930389
rbv2_aknn_1050_logloss,1050,rbv2_aknn,logloss,0.22623148560524
rbv2_aknn_1049_acc,1049,rbv2_aknn,acc,0.921803891658783
rbv2_aknn_1049_bac,1049,rbv2_aknn,bac,0.619917929172516
rbv2_aknn_1049_auc,1049,rbv2_aknn,auc,0.81423419713974
rbv2_aknn_1049_logloss,1049,rbv2_aknn,logloss,0.17287902534008
rbv2_aknn_32_acc,32,rbv2_aknn,acc,0.991913318634033
rbv2_aknn_32_bac,32,rbv2_aknn,bac,0.990539789199829
rbv2_aknn_32_auc,32,rbv2_aknn,auc,0.999773025512695
rbv2_aknn_32_logloss,32,rbv2_aknn,logloss,0.031914509832859
rbv2_aknn_1489_acc,1489,rbv2_aknn,acc,0.91720187664032
rbv2_aknn_1489_bac,1489,rbv2_aknn,bac,0.886828541755676
rbv2_aknn_1489_auc,1489,rbv2_aknn,auc,0.943185150623322
rbv2_aknn_1489_logloss,1489,rbv2_aknn,logloss,0.264878123998642
rbv2_aknn_470_acc,470,rbv2_aknn,acc,0.709502577781677
rbv2_aknn_470_bac,470,rbv2_aknn,bac,0.635256469249725
rbv2_aknn_470_auc,470,rbv2_aknn,auc,0.673436939716339
rbv2_aknn_470_logloss,470,rbv2_aknn,logloss,0.54213935136795
rbv2_aknn_1494_acc,1494,rbv2_aknn,acc,0.886070907115936
rbv2_aknn_1494_bac,1494,rbv2_aknn,bac,0.849896728992462
rbv2_aknn_1494_auc,1494,rbv2_aknn,auc,0.913742780685425
rbv2_aknn_1494_logloss,1494,rbv2_aknn,logloss,0.335466980934143
rbv2_aknn_41161_acc,41161,rbv2_aknn,acc,0.994535148143768
rbv2_aknn_41161_bac,41161,rbv2_aknn,bac,0.980215609073639
rbv2_aknn_41161_auc,41161,rbv2_aknn,auc,0.993807017803192
rbv2_aknn_41161_logloss,41161,rbv2_aknn,logloss,0.135143116116524
rbv2_aknn_41165_acc,41165,rbv2_aknn,acc,0.638685405254364
rbv2_aknn_41165_bac,41165,rbv2_aknn,bac,0.362956762313843
rbv2_aknn_41165_auc,41165,rbv2_aknn,auc,0.91251665353775
rbv2_aknn_41165_logloss,41165,rbv2_aknn,logloss,2.17444491386414
rbv2_aknn_182_acc,182,rbv2_aknn,acc,0.905061483383179
rbv2_aknn_182_bac,182,rbv2_aknn,bac,0.898042559623718
rbv2_aknn_182_auc,182,rbv2_aknn,auc,0.988442003726959
rbv2_aknn_182_logloss,182,rbv2_aknn,logloss,0.250187695026398
rbv2_aknn_312_acc,312,rbv2_aknn,acc,0.969185173511505
rbv2_aknn_312_bac,312,rbv2_aknn,bac,0.956348896026611
rbv2_aknn_312_auc,312,rbv2_aknn,auc,0.989781498908997
rbv2_aknn_312_logloss,312,rbv2_aknn,logloss,0.092031367123127
rbv2_aknn_40984_acc,40984,rbv2_aknn,acc,0.977972209453583
rbv2_aknn_40984_bac,40984,rbv2_aknn,bac,0.975387573242188
rbv2_aknn_40984_auc,40984,rbv2_aknn,auc,0.998646676540375
rbv2_aknn_40984_logloss,40984,rbv2_aknn,logloss,0.142871409654617
rbv2_aknn_1501_acc,1501,rbv2_aknn,acc,0.962578773498535
rbv2_aknn_1501_bac,1501,rbv2_aknn,bac,0.949920773506165
rbv2_aknn_1501_auc,1501,rbv2_aknn,auc,0.993890404701233
rbv2_aknn_1501_logloss,1501,rbv2_aknn,logloss,0.332913488149643
rbv2_aknn_40685_acc,40685,rbv2_aknn,acc,0.99503231048584
rbv2_aknn_40685_bac,40685,rbv2_aknn,bac,0.951074063777924
rbv2_aknn_40685_auc,40685,rbv2_aknn,auc,0.999241173267365
rbv2_aknn_40685_logloss,40685,rbv2_aknn,logloss,0.00578568503260613
rbv2_aknn_38_acc,38,rbv2_aknn,acc,0.957910239696503
rbv2_aknn_38_bac,38,rbv2_aknn,bac,0.680536031723023
rbv2_aknn_38_auc,38,rbv2_aknn,auc,0.909982562065125
rbv2_aknn_38_logloss,38,rbv2_aknn,logloss,0.161372885107994
rbv2_aknn_42_acc,42,rbv2_aknn,acc,0.97456830739975
rbv2_aknn_42_bac,42,rbv2_aknn,bac,0.00225964188575745
rbv2_aknn_42_auc,42,rbv2_aknn,auc,1.93931242592482e-15
rbv2_aknn_42_logloss,42,rbv2_aknn,logloss,0.310070484876633
rbv2_aknn_44_acc,44,rbv2_aknn,acc,0.865647435188294
rbv2_aknn_44_bac,44,rbv2_aknn,bac,0.883781313896179
rbv2_aknn_44_auc,44,rbv2_aknn,auc,0.911930322647095
rbv2_aknn_44_logloss,44,rbv2_aknn,logloss,0.382255464792252
rbv2_aknn_46_acc,46,rbv2_aknn,acc,0.823260307312012
rbv2_aknn_46_bac,46,rbv2_aknn,bac,0.80635404586792
rbv2_aknn_46_auc,46,rbv2_aknn,auc,0.96720552444458
rbv2_aknn_46_logloss,46,rbv2_aknn,logloss,0.459714710712433
rbv2_aknn_40982_acc,40982,rbv2_aknn,acc,0.567513823509216
rbv2_aknn_40982_bac,40982,rbv2_aknn,bac,0.384703099727631
rbv2_aknn_40982_auc,40982,rbv2_aknn,auc,0.784566223621368
rbv2_aknn_40982_logloss,40982,rbv2_aknn,logloss,1.01372897624969
rbv2_aknn_1040_acc,1040,rbv2_aknn,acc,0.985371887683868
rbv2_aknn_1040_bac,1040,rbv2_aknn,bac,0.941157817840576
rbv2_aknn_1040_auc,1040,rbv2_aknn,auc,0.981490969657898
rbv2_aknn_1040_logloss,1040,rbv2_aknn,logloss,0.0340341068804264
rbv2_aknn_41146_acc,41146,rbv2_aknn,acc,0.853977620601654
rbv2_aknn_41146_bac,41146,rbv2_aknn,bac,0.79052746295929
rbv2_aknn_41146_auc,41146,rbv2_aknn,auc,0.869403541088104
rbv2_aknn_41146_logloss,41146,rbv2_aknn,logloss,0.413092106580734
rbv2_aknn_377_acc,377,rbv2_aknn,acc,0.984464526176453
rbv2_aknn_377_bac,377,rbv2_aknn,bac,0.983807384967804
rbv2_aknn_377_auc,377,rbv2_aknn,auc,0.999671995639801
rbv2_aknn_377_logloss,377,rbv2_aknn,logloss,0.0292699821293354
rbv2_aknn_40499_acc,40499,rbv2_aknn,acc,0.994028806686401
rbv2_aknn_40499_bac,40499,rbv2_aknn,bac,0.993450522422791
rbv2_aknn_40499_auc,40499,rbv2_aknn,auc,0.999677717685699
rbv2_aknn_40499_logloss,40499,rbv2_aknn,logloss,0.0388490483164787
rbv2_aknn_50_acc,50,rbv2_aknn,acc,0.999982833862305
rbv2_aknn_50_bac,50,rbv2_aknn,bac,0.999797940254211
rbv2_aknn_50_auc,50,rbv2_aknn,auc,0.999990463256836
rbv2_aknn_50_logloss,50,rbv2_aknn,logloss,9.99525982814387e-16
rbv2_aknn_54_acc,54,rbv2_aknn,acc,0.721099138259888
rbv2_aknn_54_bac,54,rbv2_aknn,bac,0.673413932323456
rbv2_aknn_54_auc,54,rbv2_aknn,auc,0.916213989257812
rbv2_aknn_54_logloss,54,rbv2_aknn,logloss,0.670513391494751
rbv2_aknn_41216_acc,41216,rbv2_aknn,acc,0.284583896398544
rbv2_aknn_41216_bac,41216,rbv2_aknn,bac,0.194815695285797
rbv2_aknn_41216_auc,41216,rbv2_aknn,auc,0.749662816524506
rbv2_aknn_41216_logloss,41216,rbv2_aknn,logloss,2.85792684555054
rbv2_aknn_41166_acc,41166,rbv2_aknn,acc,0.726332128047943
rbv2_aknn_41166_bac,41166,rbv2_aknn,bac,0.610179364681244
rbv2_aknn_41166_auc,41166,rbv2_aknn,auc,0.898497939109802
rbv2_aknn_41166_logloss,41166,rbv2_aknn,logloss,1.15686941146851
rbv2_aknn_307_acc,307,rbv2_aknn,acc,0.998338162899017
rbv2_aknn_307_bac,307,rbv2_aknn,bac,0.997081160545349
rbv2_aknn_307_auc,307,rbv2_aknn,auc,0.999950408935547
rbv2_aknn_307_logloss,307,rbv2_aknn,logloss,2.10910932815778e-14
rbv2_aknn_1497_acc,1497,rbv2_aknn,acc,0.902856230735779
rbv2_aknn_1497_bac,1497,rbv2_aknn,bac,0.874468445777893
rbv2_aknn_1497_auc,1497,rbv2_aknn,auc,0.97266674041748
rbv2_aknn_1497_logloss,1497,rbv2_aknn,logloss,0.403944820165634
rbv2_aknn_60_acc,60,rbv2_aknn,acc,0.863213837146759
rbv2_aknn_60_bac,60,rbv2_aknn,bac,0.855250120162964
rbv2_aknn_60_auc,60,rbv2_aknn,auc,0.97350937128067
rbv2_aknn_60_logloss,60,rbv2_aknn,logloss,0.268268913030624
rbv2_aknn_1510_acc,1510,rbv2_aknn,acc,0.979519784450531
rbv2_aknn_1510_bac,1510,rbv2_aknn,bac,0.978619039058685
rbv2_aknn_1510_auc,1510,rbv2_aknn,auc,0.994055390357971
rbv2_aknn_1510_logloss,1510,rbv2_aknn,logloss,0.0547665096819401
rbv2_aknn_40983_acc,40983,rbv2_aknn,acc,0.986774921417236
rbv2_aknn_40983_bac,40983,rbv2_aknn,bac,0.91465437412262
rbv2_aknn_40983_auc,40983,rbv2_aknn,auc,0.980935096740723
rbv2_aknn_40983_logloss,40983,rbv2_aknn,logloss,0.0352811627089977
rbv2_aknn_40498_acc,40498,rbv2_aknn,acc,0.742925703525543
rbv2_aknn_40498_bac,40498,rbv2_aknn,bac,0.0796255171298981
rbv2_aknn_40498_auc,40498,rbv2_aknn,auc,0.455068320035934
rbv2_aknn_40498_logloss,40498,rbv2_aknn,logloss,1.05739974975586
rbv2_aknn_181_acc,181,rbv2_aknn,acc,0.65982848405838
rbv2_aknn_181_bac,181,rbv2_aknn,bac,0.516851902008057
rbv2_aknn_181_auc,181,rbv2_aknn,auc,0.897864103317261
rbv2_aknn_181_logloss,181,rbv2_aknn,logloss,1.25568842887878
rbv2_aknn_40923_acc,40923,rbv2_aknn,acc,0.965992391109467
rbv2_aknn_40923_bac,40923,rbv2_aknn,bac,0.965093851089478
rbv2_aknn_40923_auc,40923,rbv2_aknn,auc,0.995104432106018
rbv2_aknn_40923_logloss,40923,rbv2_aknn,logloss,0.237291246652603
rbv2_super_41138_acc,41138,rbv2_super,acc,0.99228036403656
rbv2_super_41138_bac,41138,rbv2_super,bac,0.987645626068115
rbv2_super_41138_auc,41138,rbv2_super,auc,0.999523282051086
rbv2_super_41138_logloss,41138,rbv2_super,logloss,3.67218999599572e-05
rbv2_super_40981_acc,40981,rbv2_super,acc,0.973897516727448
rbv2_super_40981_bac,40981,rbv2_super,bac,0.979683995246887
rbv2_super_40981_auc,40981,rbv2_super,auc,0.98734724521637
rbv2_super_40981_logloss,40981,rbv2_super,logloss,0.150754407048225
rbv2_super_4134_acc,4134,rbv2_super,acc,0.928024172782898
rbv2_super_4134_bac,4134,rbv2_super,bac,0.920325040817261
rbv2_super_4134_auc,4134,rbv2_super,auc,0.945876657962799
rbv2_super_4134_logloss,4134,rbv2_super,logloss,0.231189489364624
rbv2_super_1220_acc,1220,rbv2_super,acc,0.962217211723328
rbv2_super_1220_bac,1220,rbv2_super,bac,0.646774828433991
rbv2_super_1220_auc,1220,rbv2_super,auc,0.915806889533997
rbv2_super_1220_logloss,1220,rbv2_super,logloss,0.224255681037903
rbv2_super_4154_acc,4154,rbv2_super,acc,0.997736632823944
rbv2_super_4154_bac,4154,rbv2_super,bac,0.846964955329895
rbv2_super_4154_auc,4154,rbv2_super,auc,0.986135244369507
rbv2_super_4154_logloss,4154,rbv2_super,logloss,0.00336928036995232
rbv2_super_41163_acc,41163,rbv2_super,acc,0.986859619617462
rbv2_super_41163_bac,41163,rbv2_super,bac,0.998253762722015
rbv2_super_41163_auc,41163,rbv2_super,auc,0.999515652656555
rbv2_super_41163_logloss,41163,rbv2_super,logloss,0.024232367053628
rbv2_super_4538_acc,4538,rbv2_super,acc,0.838361620903015
rbv2_super_4538_bac,4538,rbv2_super,bac,0.810659527778626
rbv2_super_4538_auc,4538,rbv2_super,auc,0.973585486412048
rbv2_super_4538_logloss,4538,rbv2_super,logloss,0.371529310941696
rbv2_super_40978_acc,40978,rbv2_super,acc,0.985480904579163
rbv2_super_40978_bac,40978,rbv2_super,bac,0.990657567977905
rbv2_super_40978_auc,40978,rbv2_super,auc,0.997141182422638
rbv2_super_40978_logloss,40978,rbv2_super,logloss,0.0347669199109077
rbv2_super_375_acc,375,rbv2_super,acc,0.987264394760132
rbv2_super_375_bac,375,rbv2_super,bac,0.999228298664093
rbv2_super_375_auc,375,rbv2_super,auc,0.999933242797852
rbv2_super_375_logloss,375,rbv2_super,logloss,0.0319176129996777
rbv2_super_1111_acc,1111,rbv2_super,acc,0.990727782249451
rbv2_super_1111_bac,1111,rbv2_super,bac,0.709673821926117
rbv2_super_1111_auc,1111,rbv2_super,auc,0.984393179416656
rbv2_super_1111_logloss,1111,rbv2_super,logloss,5.65465643059815e-14
rbv2_super_40496_acc,40496,rbv2_super,acc,0.881210148334503
rbv2_super_40496_bac,40496,rbv2_super,bac,0.959197998046875
rbv2_super_40496_auc,40496,rbv2_super,auc,0.979093909263611
rbv2_super_40496_logloss,40496,rbv2_super,logloss,0.267568320035934
rbv2_super_40966_acc,40966,rbv2_super,acc,0.989900410175323
rbv2_super_40966_bac,40966,rbv2_super,bac,0.999006032943726
rbv2_super_40966_auc,40966,rbv2_super,auc,0.999199211597443
rbv2_super_40966_logloss,40966,rbv2_super,logloss,5.62625675215589e-11
rbv2_super_4534_acc,4534,rbv2_super,acc,0.993266940116882
rbv2_super_4534_bac,4534,rbv2_super,bac,0.996820509433746
rbv2_super_4534_auc,4534,rbv2_super,auc,0.999786376953125
rbv2_super_4534_logloss,4534,rbv2_super,logloss,0.0451146215200424
rbv2_super_40900_acc,40900,rbv2_super,acc,0.998460054397583
rbv2_super_40900_bac,40900,rbv2_super,bac,0.961385190486908
rbv2_super_40900_auc,40900,rbv2_super,auc,0.996308505535126
rbv2_super_40900_logloss,40900,rbv2_super,logloss,0.0114033035933971
rbv2_super_40536_acc,40536,rbv2_super,acc,0.977701783180237
rbv2_super_40536_bac,40536,rbv2_super,bac,0.830035984516144
rbv2_super_40536_auc,40536,rbv2_super,auc,0.953731775283813
rbv2_super_40536_logloss,40536,rbv2_super,logloss,1.83634899821039e-13
rbv2_super_41156_acc,41156,rbv2_super,acc,0.965314626693726
rbv2_super_41156_bac,41156,rbv2_super,bac,0.937955379486084
rbv2_super_41156_auc,41156,rbv2_super,auc,0.968501448631287
rbv2_super_41156_logloss,41156,rbv2_super,logloss,0.18517379462719
rbv2_super_1590_acc,1590,rbv2_super,acc,0.971873044967651
rbv2_super_1590_bac,1590,rbv2_super,bac,0.935486018657684
rbv2_super_1590_auc,1590,rbv2_super,auc,0.992375016212463
rbv2_super_1590_logloss,1590,rbv2_super,logloss,1.45971559492586e-14
rbv2_super_1457_acc,1457,rbv2_super,acc,0.848245561122894
rbv2_super_1457_bac,1457,rbv2_super,bac,0.963486790657043
rbv2_super_1457_auc,1457,rbv2_super,auc,0.993100225925446
rbv2_super_1457_logloss,1457,rbv2_super,logloss,0.485870480537415
rbv2_super_458_acc,458,rbv2_super,acc,0.996745645999908
rbv2_super_458_bac,458,rbv2_super,bac,0.998613119125366
rbv2_super_458_auc,458,rbv2_super,auc,0.999832153320312
rbv2_super_458_logloss,458,rbv2_super,logloss,1.47590550891863e-09
rbv2_super_469_acc,469,rbv2_super,acc,0.557010769844055
rbv2_super_469_bac,469,rbv2_super,bac,0.330303728580475
rbv2_super_469_auc,469,rbv2_super,auc,0.833266615867615
rbv2_super_469_logloss,469,rbv2_super,logloss,0.932936668395996
rbv2_super_41157_acc,41157,rbv2_super,acc,0.869728624820709
rbv2_super_41157_bac,41157,rbv2_super,bac,0.866630673408508
rbv2_super_41157_auc,41157,rbv2_super,auc,0.945753991603851
rbv2_super_41157_logloss,41157,rbv2_super,logloss,0.316416531801224
rbv2_super_11_acc,11,rbv2_super,acc,0.966980457305908
rbv2_super_11_bac,11,rbv2_super,bac,0.95348846912384
rbv2_super_11_auc,11,rbv2_super,auc,0.990251660346985
rbv2_super_11_logloss,11,rbv2_super,logloss,0.170312121510506
rbv2_super_1461_acc,1461,rbv2_super,acc,0.984105944633484
rbv2_super_1461_bac,1461,rbv2_super,bac,0.843498408794403
rbv2_super_1461_auc,1461,rbv2_super,auc,0.986923635005951
rbv2_super_1461_logloss,1461,rbv2_super,logloss,0.0135987009853125
rbv2_super_1462_acc,1462,rbv2_super,acc,0.99948513507843
rbv2_super_1462_bac,1462,rbv2_super,bac,0.999968528747559
rbv2_super_1462_auc,1462,rbv2_super,auc,0.999946594238281
rbv2_super_1462_logloss,1462,rbv2_super,logloss,4.64158225743638e-13
rbv2_super_1464_acc,1464,rbv2_super,acc,0.929742753505707
